player_id,player_name,Age,nationality,position,team_id,team_name,stats_id,established_year,coach_name,home_city,match_id,date,location,teamId_A,teamId_B,Score_A,Score_B,match_attendance,Goals,matches_played,tournament_Id,tournament_name,tournament_startDate,tournament_endDate,winner_teamId,VenueId,VenueName,capacity,SponsorshipId,SponsorName,ContractAmt,ContractStartDate,ContractEndDate,Injury_Id,InjuryDescription,InjuryDate,RecoveryTime,sale_id,item_id,SaleDate,Quantity,TotalSaleAmt,item_name,Price,StockQuantity
67,Krishnah Le Marchant,37,Vietnam,Goalkeeper,36,Eagles,3844,1968,Rustie Capell,Tân An,921,01/15/1996,Huilong,84,95,4,4,6998,8,58,63,Grand Arena Showdown,06/26/1996,01-11-2015,7,38,Ruby Ridge Arena,98864,43,Franzen Kiellor,2089132,12/17/1986,09/26/2023,20,Ankle Sprain,03-05-2021,1,32,7,08-04-1980,882,8075,Goalkeeper Gloves,247,5386
68,Stanislaus Rapelli,48,Bolivia,Defender,98,Falcons,4688,2013,Roderich Enderson,Aiquile,788,08/15/2005,Cabanbanan,82,90,5,6,55351,5,39,1,Grand Arena Showdown,05/22/2014,02-05-2009,5,39,Pixel Park,65000,80,Meagan Bedingfield,8816514,06-05-1992,12/19/1997,12,Torn ACL,04/24/2020,8,321,8,05/20/2016,242,47337,Water Bottle Holder,590,2869
69,Kinna Hazlehurst,40,Indonesia,Midfielder,27,Panthers,8743,1989,Basilio Kennea,Aegela,551,08-04-2002,Delson,4,55,4,5,64362,0,31,94,Legendary Battle Royale,01/29/1995,07/25/1991,7,30,Topaz Terrace,54284,7,Brynna Boissier,6268979,11/20/2018,04/29/2017,13,Pulled Quad,08/30/1992,12,673,3,03/15/1990,641,42074,Coach Clipboard,593,2662
70,Juieta Lewin,16,Indonesia,Defender,56,Thunder,3794,1961,Bernie Pearce,Andir,693,01/15/1991,Dębnica Kaszubska,52,21,3,6,15288,7,94,33,Champion's Cup,05/21/2023,06-12-2010,2,12,Mythical Mine,83119,46,Cherilyn Denny,4492943,10/24/2019,03-10-2000,7,Calf Strain,11/26/2015,1,510,1,12/23/1994,348,69706,Goalkeeper Gloves,1000,8422
71,Godart Sinton,38,Indonesia,Defender,39,Falcons,3384,1987,Winonah Lisciandri,Gubengairlangga,910,12-12-2012,Újezd,45,66,2,1,80776,9,25,14,Mega Masters Tournament,09/13/1985,11-02-1989,2,32,Jade Junction,49174,56,Kaine Dozdill,4746279,01-09-1982,03/13/2006,7,Ankle Sprain,11/22/2006,7,942,6,02/23/1992,381,65063,Team Scarf,736,8528
72,Bendick Ruffey,44,Portugal,Forward,66,Falcons,9044,1970,Felice Pletts,Quinta,585,01/17/1990,Chesma,27,36,1,3,88086,9,56,71,Ultimate Warrior Showdown,02/25/1998,07-01-2001,2,39,Jade Junction,11309,80,Josie Tindle,2540023,04/29/2008,03-10-2004,9,Wrist Sprain,07-08-2017,9,368,7,11-03-2019,50,51067,Sweatband Set,751,6731
73,Claretta Tydd,15,Philippines,Forward,17,Dragons,2161,1984,Marjory Halford,Arcangel,777,02-08-1983,Velký Újezd,90,42,6,1,5120,7,51,37,Legendary Battle Royale,08-10-2015,02-11-2004,10,44,Steel Stadium,93089,97,Gilbertina Kubicek,6661077,07-06-2013,08/20/1981,1,Torn ACL,04/19/2021,10,842,10,08/20/2023,853,98707,Soccer Ball,685,7259
74,Monty Hearl,37,Norway,Defender,4,Tigers,5680,1992,Dinny Tapner,Oslo,722,02-07-2004,Itbayat,29,10,8,7,91737,5,20,95,Legendary Battle Royale,01-01-2023,01-09-2010,2,33,Titanium Terrace,47506,71,Gisella Zukerman,7000734,12-10-1985,12-09-1999,10,Wrist Sprain,07/16/2003,9,963,8,11-03-2007,353,49042,Soccer Ball,732,8095
75,Martina Dorbon,36,Mexico,Forward,89,Bears,7610,2011,Giovanni Ferrey,El Porvenir,824,02-12-2014,Kiffa,15,85,9,8,66610,10,17,41,Elite Championship Challenge,11-02-1983,02-10-1997,3,22,Dreamland Dome,28618,4,Claudette Glassborow,4407143,11/27/1990,06-01-2004,17,Achilles Tendonitis,01/17/1998,8,964,5,11-03-1996,240,96651,Stadium Seat Cushion,403,916
76,Del Sabates,47,Bangladesh,Defender,4,Dragons,5683,1997,Masha Belhomme,Thākurgaon,798,12/28/1987,Alto do Estanqueiro,84,67,6,3,74740,10,21,88,Supreme Showdown Series,05/28/2011,10/16/2001,5,18,Legendary Arena,3347,74,Ashbey Longea,6869700,06-11-2007,11-09-1989,6,Shoulder Dislocation,04/25/1984,11,970,8,07/17/2001,50,61326,Football Jersey,856,8928
77,Nanny Beart,39,Indonesia,Defender,9,Wolves,8826,1958,Ingelbert Wittleton,Sidaurip,928,08-12-2003,Tampere,93,43,5,5,96942,1,100,62,Mega Masters Tournament,08-01-2009,03-07-1984,6,33,Azure Arena,78164,22,Mair Gethouse,2882501,04/26/2009,01/19/1987,14,Achilles Tendonitis,10-07-1988,6,379,3,12/30/2022,565,29156,Goalkeeper Gloves,348,3960
78,Nils Brunt,19,Indonesia,Goalkeeper,80,Wolves,4361,1964,Ruttger Furmedge,Margoyoso,668,05-03-1984,Novaya Derevnya,33,82,5,5,83230,4,78,67,Legendary Battle Royale,07/29/2012,10-01-2012,10,33,Jade Junction,95450,46,Gardner Dougher,2870244,02/17/1982,12/22/1996,7,Plantar Fasciitis,12/30/1987,4,253,5,10-07-1988,997,88572,Stadium Seat Cushion,403,7795
79,Veradis Atton,35,China,Defender,24,Dragons,6578,1973,Jewel Edgson,Changting,799,05-07-2015,Montgomery,16,17,5,1,39893,6,37,82,Champion's Cup,02/23/1988,10-06-2007,7,45,Emerald Gardens,60731,60,Naoma Tenman,1783282,07-08-1991,11-03-1986,12,Rib Contusion,12-05-1981,3,469,9,04/27/2000,828,82678,Sweatband Set,404,1464
80,Joanie Antunes,35,Kenya,Midfielder,74,Panthers,7978,1974,Darryl Gatcliff,Nakuru,936,07-11-2019,Mobara,36,65,9,10,43683,10,6,34,Epic Clash Challenge,07/26/1988,01-01-2019,8,6,Pixel Park,38168,93,Nickolas Hellyer,6308823,09-04-1992,12-09-2017,8,Hip Flexor Strain,05-05-2010,12,562,3,02-04-2024,868,61724,Team Scarf,690,2355
81,Maressa Sherlock,18,Czech Republic,Defender,13,Tigers,3542,1955,Bettye Berceros,Nová Role,623,10-04-1998,Lyon,72,96,9,9,31342,9,40,99,Ultimate Showdown,07-02-2011,12/17/2002,5,37,Celestial Court,42635,79,Gipsy Lillecrop,8828402,07/26/2008,11/20/2012,4,Hip Flexor Strain,03/21/2022,4,621,4,02-11-2018,617,2277,Water Bottle Holder,155,7338
82,Tad Connal,33,France,Midfielder,8,Eagles,9866,1952,Erasmus Childerhouse,Lomme,961,10-12-2009,Kŭrdzhali,4,16,4,7,99347,9,46,27,Ultimate Warrior Showdown,01/28/2000,02/13/2013,8,36,Mythical Market,69769,58,Junina Moncreif,7882271,10/20/1987,04-01-2014,9,Facial Laceration,10/13/1984,4,32,8,10/19/1988,579,49579,Team Scarf,333,1034
83,Giraud Buckeridge,19,Brazil,Goalkeeper,59,Sharks,2241,2002,Alika Mullan,Cachoeirinha,986,12/26/2003,Wichian Buri,56,65,10,1,37774,3,62,22,Champion's Cup,10/20/2004,06/17/1984,10,36,Brass Ballpark,99423,46,Victoria Storks,3828800,05-05-2004,10-05-2013,8,Hip Flexor Strain,11/22/1989,7,383,2,01-11-2020,938,76898,Referee Whistle,816,4124
84,Liane Pailin,27,China,Defender,6,Wolves,5841,1972,Rozalin Allmond,Yuxin,636,01-05-1984,Lapai,58,43,5,2,87968,3,85,75,Legendary Battle Royale,09/14/1992,04-03-2003,4,9,Moonlight Arena,55272,17,Dolly Gadesby,88960,03-09-2019,07/21/2003,15,Shoulder Dislocation,12/15/2018,6,275,8,07/29/1996,542,26170,Sweatband Set,341,3404
85,Frazier Leyban,36,Malaysia,Defender,92,Falcons,9421,1944,Geoffrey Summerlee,Tawau,331,12/14/2004,Makiyivka,6,100,6,1,99028,1,57,32,Ultimate Showdown,06/15/2023,03/31/2011,2,41,Diamond Dome,83771,97,Ronnie Pender,9837693,05/22/1986,10/13/1989,18,Groin Strain,12-04-1992,4,800,9,09-04-2011,915,12335,Water Bottle Holder,716,5450
86,Angus Brignall,42,Sweden,Goalkeeper,29,Wolves,6848,1998,Patti Fisk,Stockholm,748,10-01-2013,Jakusko,51,50,3,10,33555,3,45,48,Battle Royale Bash,05-04-1982,11/17/2022,6,27,Mythical Maze,77214,32,Adrian Tingey,7878345,01/27/1985,02/25/1991,16,Groin Strain,06/28/2024,10,540,10,05/28/2022,818,2408,Water Bottle Holder,956,6466
87,Elisa Edworthie,30,Philippines,Forward,25,Thunder,162,1977,Reena Bruineman,Alicia,308,09-07-2007,Huangma,84,83,1,4,8464,3,71,85,Grand Arena Showdown,02/17/1997,01-02-1990,9,45,Ruby Ridge Arena,25065,13,Fons Bilam,5928592,02-01-1990,07/19/2018,13,Rib Contusion,03/28/1987,12,290,3,05-06-1981,747,52509,Goalkeeper Gloves,514,3122
88,Waylon Monahan,19,Canada,Forward,82,Lions,3507,1947,Alejandra Ballsdon,Beaumont,42,02-07-1997,Sattahip,12,81,1,7,77934,10,55,82,Ultimate Warrior Showdown,04/29/1987,11/26/1988,6,2,Ivory Field,95982,27,Levin Kundert,409513,01-06-1989,07-09-1998,14,Shin Splints,03/30/1990,4,954,4,03/13/2024,928,59876,Football Jersey,348,8848
89,Merrielle Escot,15,Jamaica,Defender,57,Wolves,9595,1982,Weber Wheildon,Point Hill,86,07-02-1993,Shuiyuesi,86,60,4,6,35887,2,13,37,Elite Championship Challenge,11-11-2006,01-02-1995,6,50,Sunset Stadium,19744,69,Eunice McCome,288068,12/15/2021,07/22/2000,13,Ankle Sprain,05/27/2003,6,999,6,02-12-2021,280,24655,Football Jersey,237,3745
90,Missie Lias,41,Brazil,Midfielder,92,Thunder,9162,2003,Basilio Besant,Sinop,113,10/24/2005,Slavyanovo,18,39,5,6,21954,1,45,70,Master's Duel,08-09-2006,08-01-2011,5,34,Bronze Bowl,74728,80,Carolyn Giraudoux,9689734,04/28/2001,12/28/2016,10,Knee Injury,10/17/2016,10,731,1,12/13/1997,315,21652,Goalkeeper Gloves,967,6583
91,Anna-maria Sheere,17,Tanzania,Defender,75,Dragons,4345,1975,Alex Tilbey,Igurusi,582,04/16/2006,Loučná nad Desnou,59,49,4,8,88414,7,20,65,Mega Masters Tournament,09/15/2022,06/22/1996,2,4,Pixel Park,71475,27,Niall Jewer,7231068,02/23/1986,02/20/2023,19,Facial Laceration,07/23/2018,9,840,7,07/16/1996,711,8174,Football Jersey,267,6587
92,Quentin Profit,22,Russia,Midfielder,23,Thunder,1932,2014,Sigmund Armsden,Petrovo-Dal’neye,959,05/22/1998,Lisków,1,17,6,4,6087,3,74,81,Ultimate Showdown,06-12-2007,03/26/2010,3,48,Diamond Dome,99337,76,Jocelyn Heinonen,9037984,08-03-1993,07/31/1993,12,Hip Flexor Strain,12/20/1985,3,46,6,05-05-1983,555,97795,Referee Whistle,131,3803
93,Heriberto Chaddock,50,Poland,Midfielder,86,Thunder,2702,1956,Carmella Jolland,Opatowiec,789,01/14/1994,Catriel,83,4,6,9,24536,4,96,5,Grand Arena Showdown,02/24/2009,06/26/1983,8,28,Mythical Mine,25889,10,Garold Furmage,67261,03-03-2001,03-05-1984,18,Achilles Tendonitis,04/26/2013,9,443,8,07-03-2015,362,81185,Soccer Ball,994,2059
94,Latisha Hurne,17,Thailand,Goalkeeper,84,Bears,7231,1992,Delores Mordue,Sam Roi Yot,352,01-06-2019,South Bend,86,79,8,3,80735,1,50,64,Gladiator Games,11-09-2011,09/27/2017,3,43,Mythical Mountain,39511,91,Beau Bryers,9258848,05/18/1996,03/22/1985,17,Facial Laceration,09/15/1990,1,830,8,07/21/1982,458,69157,Stadium Seat Cushion,776,6147
95,Ruthi Leete,34,Dominican Republic,Defender,20,Wolves,9395,1993,Bertrando Nudds,Pedro Sánchez,1000,09-01-2014,Fangqiang,92,28,3,1,88068,5,60,48,Ultimate Warrior Showdown,12-10-2022,12/15/2004,3,14,Mythical Marsh,38562,86,Aldric Tann,4157841,08-06-1983,02-01-1995,19,Broken Arm,10/30/2007,10,664,5,05-03-1995,897,27263,Water Bottle Holder,876,14
96,Web Klageman,25,China,Defender,5,Tigers,6187,1953,Shandie Maria,Bacheng,309,08-06-1984,Lucapa,96,74,10,5,69900,3,92,67,Gladiator Games,07/17/1996,04/29/2006,8,6,Platinum Pavilion,42078,90,Rockwell Gilliat,4754477,01/25/1992,12/31/2005,12,Facial Laceration,06-07-1985,10,189,9,12/26/1985,552,33034,Sweatband Set,933,4657
97,Garv Bewly,40,Panama,Forward,47,Bears,136,1977,Ernestus Harral,Veracruz,541,06/13/2013,Mulhouse,1,30,3,4,58588,5,7,68,Mega Masters Tournament,09/23/1998,04/22/1989,9,2,Neon Nexus,5769,5,Junie Soles,1277215,10/15/2013,07-10-1981,10,Hip Flexor Strain,11-08-2003,10,765,2,08-01-2000,2,57114,Training Cones,887,874
98,Noni Andriuzzi,48,Indonesia,Forward,65,Bears,4762,2011,Alys Eteen,Boro Utara,137,06-09-1998,Currais Novos,78,54,4,2,53653,1,37,93,Ultimate Showdown,04/19/2003,04/24/2001,3,26,Mythical Mansion,61730,20,Cobby Raylton,7383881,07-07-2018,09/24/2016,8,Calf Strain,08/19/1993,1,744,5,01/15/1999,893,38679,Training Cones,589,3483
99,Bertrand Buttel,29,Indonesia,Goalkeeper,69,Wolves,9911,1964,Lynsey Marson,Krajan,207,01-07-2022,Skokovi,14,12,4,2,78740,10,1,87,Champion's Cup,08-02-2019,04-12-2011,10,14,Sunset Stadium,41069,12,Othelia O'Hanlon,6521961,12/21/2018,01/20/2011,1,Ankle Sprain,06/19/1982,11,407,6,05/17/1996,29,64090,Coach Clipboard,378,5716
100,Clarissa Duligall,23,Malaysia,Forward,99,Sharks,1360,1975,Kliment Smittoune,Kota Kinabalu,280,05/20/1987,Pali,30,55,5,4,2260,9,61,70,Mega Masters Tournament,11-09-2021,06/21/2006,6,13,Jade Junction,16696,2,Theresita Trevallion,4208911,09/27/2024,10-05-2007,17,Torn ACL,01/23/1985,11,272,1,08/18/1990,646,60182,Sweatband Set,500,6537
101,Curran Darnborough,49,Philippines,Goalkeeper,75,Wolves,4480,2007,Dionne Dearsley,Mainit,740,03/27/1982,Kåge,90,88,6,10,48186,5,93,99,Grand Arena Showdown,08-02-1997,12-07-2019,4,30,Obsidian Oval,28791,94,Lotty Berkowitz,1090793,09/23/1999,05/26/1985,19,Rib Contusion,04/18/2012,1,434,6,03-08-2015,234,94976,Soccer Ball,935,1419
102,Raphaela Wordesworth,35,Peru,Midfielder,39,Wolves,8845,2000,Gradey Putterill,Chocope,801,05/25/2014,Erenhot,14,45,1,6,66039,5,81,97,Ultimate Warrior Showdown,01/19/1995,09/24/2012,1,27,Crimson Court,38857,17,Shem Filipczak,3251711,02-11-2000,09-12-2000,8,Facial Laceration,10/18/2012,3,873,5,11/22/1998,519,11253,Sweatband Set,307,7958
103,Cristie Losselyong,15,Russia,Forward,38,Lions,9683,1976,Catlin Wedgbrow,Pavlodol’skaya,988,08-02-2005,Pego Longo,6,43,3,6,92723,3,51,27,Legendary Battle Royale,11-06-2013,07-11-2024,10,13,Mythical Mansion,50023,80,Romain Balmann,9230684,04-05-1980,10-10-2003,13,Hamstring,12/16/1992,9,474,1,02/23/2017,546,67290,Sweatband Set,865,9109
104,Barny Tidbury,50,Russia,Defender,44,Tigers,7163,1941,Therese Farmloe,Baykit,868,07/14/1996,Saint-Jouan-des-Guérets,70,65,4,3,98127,6,18,44,Gladiator Games,05/15/2009,03-10-2005,4,4,Mythical Meadow,52172,75,Katharyn Shorter,5740246,09/17/2015,03-04-2012,15,Broken Arm,09/15/2023,1,839,5,01/28/2023,375,90888,Training Cones,887,3164
105,Lynett Trussman,36,Sweden,Defender,78,Thunder,6427,1946,Ezechiel Griffith,Luleå,10,11-03-2022,Pinyug,81,5,10,2,9186,6,100,3,Mega Masters Tournament,08/30/2023,02-03-1998,1,9,Mythical Mountain,2403,26,Monte Girardin,4429290,01/26/1981,08-10-1986,16,Shin Splints,05/31/2005,11,77,6,05/28/1982,777,38745,Sweatband Set,175,1872
106,Billi Henzer,34,Ukraine,Midfielder,79,Bears,2888,1974,Merna Giggs,Kamyshevka Vtoraya,371,11/21/2012,Trà Vinh,8,51,8,9,94543,2,55,36,Elite Championship Challenge,02/22/2021,08-12-2023,5,3,Emerald Gardens,25834,91,Vergil Skarman,1203175,05/30/2012,10/21/2015,3,Turf Toe,08-07-1980,5,322,7,09/16/2007,275,55458,Team Scarf,730,9105
107,Jonis Leverich,37,Philippines,Goalkeeper,77,Bears,3867,1970,Tore Dunton,Nailong,62,02/13/2008,Gorshechnoye,76,79,4,8,18183,7,49,2,Legendary Battle Royale,12/29/2022,08-01-2004,5,28,Starlight Park,40420,21,Artus Gianotti,4448357,11/23/2002,11-08-1984,3,Torn ACL,07-03-2017,6,688,2,08-12-2017,986,51089,Sweatband Set,690,5052
108,Vincenz Sandells,48,Indonesia,Goalkeeper,9,Bears,8179,1965,Hort Pavlishchev,Cibitung,611,02-05-1994,Krajanbonjor,38,60,3,1,63725,8,87,60,Grand Arena Showdown,02/14/2014,02-02-1987,6,44,Mythical Meadow,10149,23,Lorelei Digle,3038001,10/13/1992,04/15/2017,17,Facial Laceration,05/30/2022,9,314,10,02/17/2022,603,82760,Goalkeeper Gloves,981,975
109,Nonnah Hefferan,34,Philippines,Forward,23,Tigers,3621,1956,Ilario Matskiv,Placer,333,04/26/2002,Krajan,89,96,3,6,64272,3,63,82,Epic Clash Challenge,11/15/2008,08/15/2022,7,27,Mythical Mine,89906,58,Horten Karlik,998219,09/25/2007,08/31/1989,9,Facial Laceration,06/14/2002,11,835,4,07-09-1988,785,34173,Stadium Seat Cushion,216,40
110,Cristie Colly,39,China,Defender,73,Wolves,7828,1988,Gabrila Gobert,Jintang,683,06/24/1990,Netishyn,98,26,9,4,89887,2,7,12,Ultimate Warrior Showdown,02-05-1986,02/26/2006,9,38,Dreamland Dome,81665,76,Johna Leuren,4062926,01/22/2003,02/22/2011,5,Broken Arm,11/30/1992,4,187,5,04/23/2023,393,95498,Sweatband Set,223,9481
111,Dniren Wildor,41,Peru,Midfielder,47,Falcons,8650,1958,Edi Jimson,Santa Cruz,953,03/29/2000,Otradnoye,70,39,8,7,54644,2,43,54,Mega Masters Tournament,04-12-2024,01/31/2011,2,31,Jade Junction,83375,50,Kyrstin Bruty,434071,12-09-2018,04/30/1994,11,Achilles Tendonitis,04/29/2002,8,20,4,10-04-2021,478,32093,Football Jersey,254,7248
112,Debbi Hebbron,37,Honduras,Forward,17,Thunder,770,1957,Blake Hosten,El Benque,581,04/14/2016,Bay-ang,62,23,3,3,41355,1,5,2,Legendary Battle Royale,06-05-2003,02/19/2016,4,10,Legendary Arena,89521,67,Candy Mullin,7372859,06/23/2019,04/19/2012,5,Calf Strain,04/14/2002,3,657,1,09/14/2005,637,33267,Sweatband Set,788,2158
113,Vanya Planque,50,France,Defender,33,Thunder,9794,1958,Sutton Gaiford,Longjumeau,758,03/18/1999,Zhinvali,32,18,7,4,44969,4,2,18,Supreme Showdown Series,04-07-1988,10/16/2007,2,1,Ruby Ridge Arena,42892,67,Vassili Bulcroft,3685537,07/14/2015,10/28/1992,3,Shin Splints,11/21/2017,5,459,7,11/20/1987,218,99770,Football Jersey,953,823
114,Toddie Challicombe,19,Philippines,Goalkeeper,95,Dragons,8755,2013,Elene Ucchino,Tangub,614,03-02-1981,Baní,12,67,6,6,20240,5,3,2,Supreme Showdown Series,07/26/1984,06/30/1985,8,48,Mythical Museum,44324,1,Maryrose Samet,3726153,12-02-2013,01/29/1992,9,Shin Splints,01/31/2016,9,862,6,10/23/1983,561,22330,Referee Whistle,145,9912
115,Dennie Linn,37,Peru,Midfielder,42,Thunder,5861,1941,Sallee Ciementini,Quillo,288,05/14/2024,Krajan Ngerdani,93,65,1,10,29788,3,73,81,Mega Masters Tournament,09-07-2003,09/24/2009,7,36,Brass Ballpark,3020,53,Ignazio Feak,2771696,03/28/1991,02/25/2007,12,Concussion,05-07-2016,12,861,5,12-02-2015,714,79529,Soccer Ball,813,8507
116,Lukas Kellington,19,Poland,Goalkeeper,19,Panthers,341,1973,Vi Ellerey,Stubno,560,06/20/2021,Bayan Huxu,36,44,3,3,32769,0,56,19,Ultimate Warrior Showdown,09-05-2012,01-08-2019,4,27,Celestial Court,39506,39,Gianni Goodread,983440,06/17/1991,10/23/2015,8,Shoulder Dislocation,04-02-2022,8,710,4,03/27/2005,803,69134,Sweatband Set,935,6541
117,Carree Mangan,30,Indonesia,Goalkeeper,71,Sharks,8390,1974,Katine Holberry,Gunung Sugih,498,08/29/2004,Gafanha da Encarnação,14,6,8,8,56786,5,79,76,Supreme Showdown Series,12-04-2014,01-05-2018,1,26,Golden Gate Field,34163,30,Nissie Schruyers,4392562,03-10-2012,07/26/1986,7,Broken Arm,09/25/1999,6,971,3,01/21/1988,514,38339,Stadium Seat Cushion,560,9784
118,Darcie Buesden,33,Poland,Defender,22,Wolves,2068,1945,Lemar Meconi,Kętrzyn,735,07/20/2010,Longtan,61,8,5,7,3476,10,63,86,Gladiator Games,05/24/1997,04-02-1984,7,46,Diamond Dome,3229,70,Ulric Jimson,2649616,08/16/2022,08/21/2011,8,Hamstring,09/22/2014,10,553,7,02-04-2014,465,57985,Referee Whistle,633,1273
119,Martainn Dirr,50,Venezuela,Defender,92,Eagles,6802,1956,Joachim Dalling,La Luz,87,05/30/1992,Qingjiangqiao,93,45,6,1,86708,3,54,24,Legendary Battle Royale,11/21/2019,04/20/2023,1,50,Mystic Meadow,76199,17,Broderick Spritt,4250492,12/30/2006,08/24/1983,2,Ankle Sprain,06/24/2009,2,33,4,03-12-1981,326,55716,Referee Whistle,240,2636
120,Sari Mohan,29,Indonesia,Defender,24,Eagles,9820,2003,Tull Ragles,Garahan,998,06/16/1984,Kuma,95,14,3,7,7815,7,87,25,Grand Arena Showdown,12/22/1982,05/21/1986,7,33,Whimsical Woods,45524,65,Zonnya Leefe,4297579,05-06-2015,04/14/1995,13,Broken Arm,03/28/2006,11,382,7,01-03-2018,131,93070,Training Cones,866,8681
121,Kinny Itter,44,China,Midfielder,91,Wolves,671,1984,Laryssa De Hooge,Marzhing,750,06/14/2003,Sanlicheng,56,17,6,1,43948,6,64,73,Grand Arena Showdown,05/17/2004,08/19/2011,9,45,Enchanted Arena,98658,31,Debra Cuddehay,515487,02/21/2008,11/16/2014,2,Concussion,04-03-2001,12,638,3,05-10-1990,415,29536,Referee Whistle,901,9024
122,Margy Gillan,46,Albania,Goalkeeper,62,Wolves,3030,2004,Ryley Ewing,Lezhë,770,06-08-2015,Szemud,83,43,6,8,49071,9,45,34,Ultimate Warrior Showdown,11/15/2013,02-09-2005,6,41,Copper Coliseum,89804,57,Manon Blaszczynski,7297229,12/21/2005,10-07-2007,9,Pulled Quad,09/16/1986,1,800,6,03/29/1980,366,14230,Sweatband Set,831,2320
123,Zora Mitchelmore,41,China,Goalkeeper,35,Lions,4619,2007,Alfie Esh,Jixiang,901,01/20/1999,Wodzierady,85,23,6,8,31270,3,15,27,Champion's Cup,04-01-1992,05/16/1982,6,19,Whimsical Woods,54034,45,Sherline Yetman,7501533,02-11-1984,03/31/2008,9,Calf Strain,06/16/2001,2,199,5,07/22/2009,153,32636,Stadium Seat Cushion,423,2489
124,Gawen Philott,25,Philippines,Goalkeeper,37,Thunder,3038,1944,Lucienne Finci,Saaban,52,08-08-2005,Gaofeng,93,5,3,4,29886,7,59,67,Ultimate Showdown,01/18/1992,04-11-2002,2,29,Obsidian Oval,89443,12,Andreana Dakin,2080416,04-04-2008,07-02-1993,20,Wrist Sprain,05-06-2003,10,621,8,07/29/2015,315,60573,Team Scarf,259,8101
125,Melodee Rennolds,49,Thailand,Forward,76,Thunder,3713,1947,Marleen Sheaber,Nakhon Pathom,15,10/15/1982,São José do Rio Pardo,61,9,7,1,95077,1,52,42,Mega Masters Tournament,07/29/1997,01-04-1981,2,33,Pixel Park,44675,30,Taryn Redmond,698059,01/18/1986,05/16/1999,11,Plantar Fasciitis,12/14/2015,4,711,1,04/18/1995,436,30971,Soccer Ball,681,3129
126,Norine Edwinson,17,China,Forward,12,Bears,2673,1975,Innis Izkoveski,Haikoudajie,41,11-08-2006,Inawashiro,48,94,7,10,29195,10,36,75,Grand Arena Showdown,08-04-2001,06/18/1995,7,8,Galactic Gardens,69617,38,Kaitlynn De Fraine,4497268,08-10-2013,07-03-1989,15,Rib Contusion,07-03-2006,5,511,7,03/18/1999,689,84275,Football Jersey,787,1318
127,Tomasina Wing,25,Argentina,Forward,32,Eagles,2625,1989,Eliza Beagin,Tostado,931,05-11-2010,Sumalig,81,33,3,1,61938,4,70,86,Elite Championship Challenge,07/13/2003,05-09-2014,9,17,Magical Mall,10485,47,Eve Beddow,9545676,03/26/2017,09-10-2001,14,Shoulder Dislocation,10/20/2003,5,486,7,03/15/2000,377,80181,Team Scarf,375,9001
128,Marten Brockherst,27,Ukraine,Forward,62,Wolves,725,1942,Jerrold Rigden,Horodok,611,04/18/2023,Dobrá,86,12,1,9,83829,0,9,10,Gladiator Games,06/16/2010,04/23/1991,4,29,Fantasy Field,78813,63,Ronny Twiname,2412257,06/22/2013,06/13/1997,10,Shin Splints,12-07-1983,4,845,4,06/30/2011,978,32744,Team Scarf,389,9667
129,Burnard Gilfoy,31,Sweden,Defender,77,Thunder,2285,1988,Frederica Arpe,Skanör,769,06/16/1998,Chenguang,62,4,4,6,9154,6,53,48,Champion's Cup,10/21/2016,08/15/1996,7,36,Heroic Hall,47896,86,Eda Hinrichs,111624,02-01-2024,05/28/2014,20,Ankle Sprain,09/29/2017,10,640,4,10/17/2002,574,54166,Sweatband Set,276,5491
130,Wilden Burhill,17,Indonesia,Defender,60,Dragons,5149,1978,Fawnia Ledrane,Bajo,553,04/13/2022,Alameda,88,36,2,2,4118,6,70,38,Ultimate Showdown,05/29/2014,12/31/1981,5,38,Fantasy Field,96075,74,Gerda Runnacles,2112037,08/13/1983,07/28/1987,18,Neck Strain,05/22/1986,3,276,6,12-01-1985,170,41259,Training Cones,333,4483
131,Glenna Duke,14,Bangladesh,Defender,8,Thunder,6766,1963,Randolf Thon,Saidpur,197,11-02-2019,Wenping,47,4,6,5,53465,6,84,79,Battle Royale Bash,03-09-2007,09/23/1999,2,6,Celestial Court,95064,85,Gabbie Camillo,2189591,07/21/2002,02/26/1991,2,Pulled Quad,11/17/2014,9,565,2,11/16/2018,133,47932,Sweatband Set,258,2872
132,Lloyd Brandreth,42,China,Goalkeeper,58,Tigers,5919,1942,Lu Michie,Zhangjiapan,114,01/25/2018,Zaraza,8,34,6,7,95064,9,79,26,Ultimate Showdown,07/14/1981,11-01-1983,6,17,Celestial Court,70287,40,Edythe Backler,2778042,11-11-1986,04/17/1985,8,Knee Injury,09/24/1993,11,323,6,10/14/2009,792,49185,Stadium Seat Cushion,722,8921
133,Shepherd Ketley,42,Mozambique,Midfielder,20,Panthers,3220,1962,Cass Kubelka,Chokwé,122,12-07-1984,Laguna de Perlas,83,38,5,6,63697,1,20,31,Ultimate Warrior Showdown,01/19/2010,01-01-2016,3,24,Silver City Stadium,59609,59,Erma Wordley,2667524,11/26/2010,08-11-2014,19,Hip Flexor Strain,03/14/2012,12,153,5,12/30/1995,230,14222,Training Cones,435,3523
